duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
186,icmp,domain_u,REJ,56248,23996,1,2,0,6,4,1,14,1,1,0,8,2,2,0,0,1,309,428,0.081,0.04,0.954,0.532,0.786,0.169,0.134,130,116,0.377,0.666,0.776,0.381,0.433,0.217,0.101,0.631,normal
164,icmp,private,S0,5298,39180,0,3,3,22,2,0,11,0,0,6,5,0,4,0,0,0,475,301,0.804,0.876,0.473,0.877,0.272,0.588,0.416,22,32,0.811,0.367,0.877,0.531,0.635,0.59,0.879,0.657,neptune
79,tcp,http,S1,39787,3830,0,2,2,0,3,1,5,1,1,8,4,2,4,0,0,0,437,178,0.046,0.14,0.098,0.85,0.77,0.053,0.052,21,157,0.492,0.062,0.17,0.415,0.22,0.268,0.959,0.169,normal
285,tcp,http,S0,48201,27603,1,2,0,20,3,1,8,1,1,0,7,0,1,0,0,1,171,410,0.098,0.128,0.555,0.089,0.7,0.113,0.279,129,71,0.778,0.219,0.779,0.551,0.891,0.773,0.728,0.694,normal
412,icmp,smtp,S1,20879,54755,0,1,1,23,5,1,14,0,1,12,0,0,4,0,0,1,370,1,0.1,0.07,0.29,0.582,0.77,0.106,0.737,175,218,0.958,0.381,0.103,0.796,0.668,0.332,0.646,0.103,normal
474,udp,private,S0,58247,15685,0,2,0,16,2,1,4,1,0,3,2,2,1,0,0,1,432,329,0.91,0.977,0.844,0.357,0.532,0.051,0.323,119,202,0.053,0.672,0.929,0.267,0.366,0.056,0.583,0.124,neptune
351,tcp,eco_i,REJ,747,3081,1,0,3,16,2,1,10,0,0,10,4,0,0,0,0,1,458,442,0.059,0.006,0.053,0.83,0.695,0.005,0.265,240,81,0.641,0.278,0.253,0.039,0.198,0.655,0.263,0.296,normal
493,udp,eco_i,RSTR,47248,8837,1,0,0,16,4,1,7,0,1,10,9,0,4,0,0,1,7,236,0.101,0.07,0.747,0.551,0.868,0.12,0.282,19,31,0.398,0.706,0.565,0.413,0.625,0.592,0.281,0.546,normal
132,icmp,private,S0,24470,40555,0,0,0,20,5,0,15,0,1,1,1,1,1,0,0,1,431,309,0.965,0.823,0.973,0.558,0.954,0.562,0.496,58,212,0.588,0.614,0.582,0.463,0.451,0.126,0.025,0.728,neptune
7,tcp,eco_i,S1,39880,7491,0,0,2,16,4,0,14,1,0,11,6,2,3,0,0,0,320,451,0.295,0.799,0.607,0.337,0.55,0.689,0.391,106,156,0.052,0.542,0.886,0.026,0.544,0.989,0.208,0.363,satan
182,udp,domain_u,S1,52565,14348,0,3,3,20,1,1,4,1,0,13,7,2,1,0,0,1,198,420,0.937,0.005,0.147,0.542,0.368,0.141,0.762,220,244,0.511,0.04,0.889,0.815,0.807,0.065,0.076,0.128,buffer_overflow
58,udp,private,SF,193,23722,1,3,3,23,1,1,8,0,1,12,7,2,4,0,0,1,371,111,0.174,0.107,0.689,0.585,0.421,0.542,0.658,48,195,0.876,0.252,0.863,0.258,0.19,0.054,0.445,0.282,satan
309,udp,private,RSTR,16961,53799,1,3,2,9,5,0,11,0,1,10,8,1,1,0,0,0,224,496,0.877,0.993,0.43,0.173,0.85,0.666,0.61,110,155,0.689,0.258,0.256,0.65,0.258,0.556,0.574,0.417,satan
160,tcp,smtp,REJ,57108,5791,0,0,1,19,5,1,7,0,0,15,2,0,4,0,0,1,213,447,0.066,0.059,0.856,0.498,0.967,0.094,0.261,123,254,0.259,0.137,0.991,0.047,0.663,0.426,0.39,0.429,normal
149,tcp,private,S0,8757,4063,0,1,1,20,2,1,4,0,1,3,6,2,2,0,0,1,489,460,0.93,0.936,0.256,0.114,0.061,0.409,0.94,241,59,0.02,0.75,0.96,0.898,0.004,0.327,0.678,0.263,neptune
477,icmp,ftp_data,S0,26120,7706,0,3,3,15,2,1,14,0,0,7,10,0,2,0,0,0,53,247,0.009,0.121,0.815,0.134,0.707,0.039,0.732,147,122,0.243,0.777,0.507,0.397,0.846,0.065,0.654,0.313,normal
343,tcp,http,RSTR,4997,44368,1,2,1,16,1,1,14,1,0,4,3,1,3,0,0,1,463,456,0.022,0.049,0.316,0.78,0.813,0.058,0.33,178,72,0.095,0.002,0.485,0.514,0.518,0.752,0.763,0.275,normal
391,tcp,http,SF,26315,33051,0,1,0,5,2,1,8,0,1,1,4,2,1,0,0,1,151,69,0.057,0.063,0.273,0.091,0.616,0.068,0.538,237,9,0.508,0.256,0.583,0.745,0.587,0.201,0.234,0.236,normal
68,tcp,ftp_data,S1,14314,59490,0,1,0,11,0,0,11,0,0,8,6,2,4,0,0,0,460,16,0.794,0.335,0.541,0.985,0.62,0.832,0.56,215,206,0.422,0.505,0.605,0.965,0.277,0.522,0.767,0.427,satan
186,tcp,ftp_data,S1,31611,46820,0,1,0,20,1,1,15,0,0,3,9,0,1,0,0,1,228,122,0.097,0.138,0.803,0.597,0.69,0.002,0.68,19,213,0.83,0.173,0.475,0.95,0.925,0.429,0.747,0.839,normal
393,icmp,private,S0,34676,2275,0,0,2,7,5,0,14,1,1,7,1,0,4,0,0,1,432,485,0.845,0.81,0.221,0.365,0.625,0.081,0.434,176,65,0.733,0.84,0.737,0.638,0.674,0.187,0.075,0.517,neptune
254,udp,smtp,REJ,24098,44832,0,3,2,19,4,0,12,1,0,0,6,2,1,0,0,1,9,472,0.481,0.963,0.965,0.097,0.853,0.759,0.69,64,186,0.828,0.853,0.228,0.161,0.918,0.108,0.544,0.999,guess_passwd
89,icmp,private,S0,5183,54026,1,3,2,23,1,1,8,0,0,11,9,1,2,0,0,1,374,480,0.771,0.665,0.807,0.691,0.656,0.526,0.481,102,208,0.021,0.447,0.059,0.59,0.743,0.367,0.7,0.452,buffer_overflow
250,icmp,domain_u,SF,29294,8522,0,0,3,13,4,1,3,1,0,1,3,0,2,0,0,0,169,434,0.006,0.1,0.943,0.188,0.607,0.112,0.386,228,93,0.027,0.682,0.247,0.093,0.517,0.822,0.977,0.706,normal
335,icmp,ftp_data,S0,9311,35778,0,1,0,0,3,1,11,1,1,5,4,1,4,0,0,0,306,232,0.042,0.048,0.399,0.761,0.989,0.059,0.129,185,45,0.437,0.4,0.237,0.397,0.411,0.367,0.521,0.838,normal
368,icmp,private,S0,50766,55894,0,1,1,6,3,0,11,0,1,14,9,1,1,0,0,1,360,350,0.88,0.868,0.604,0.126,0.625,0.719,0.696,243,192,0.813,0.78,0.972,0.472,0.993,0.382,0.366,0.088,neptune
207,tcp,private,S0,5747,9293,0,2,2,7,4,0,6,0,0,11,10,1,3,0,0,0,404,479,0.99,0.912,0.682,0.306,0.558,0.238,0.969,221,57,0.462,0.508,0.912,0.673,0.993,0.216,0.798,0.657,neptune
101,tcp,smtp,RSTR,23040,50255,0,1,2,14,0,1,6,0,0,8,0,0,0,0,0,1,29,318,0.082,0.009,0.795,0.705,0.701,0.002,0.859,27,6,0.709,0.602,0.789,0.784,0.284,0.164,0.153,0.272,normal
99,icmp,eco_i,RSTR,13658,43768,0,0,0,22,1,1,6,1,0,0,7,0,2,0,0,1,99,275,0.657,0.009,0.788,0.892,0.914,0.698,0.416,212,199,0.758,0.351,0.04,0.921,0.845,0.31,0.823,0.38,satan
390,tcp,domain_u,RSTR,50530,41418,1,3,1,9,0,1,13,0,1,1,6,0,2,0,0,1,488,458,0.027,0.12,0.033,0.051,0.636,0.086,0.069,75,103,0.833,0.007,0.927,0.951,0.877,0.75,0.91,0.487,normal
56,icmp,ftp_data,S0,42484,18598,1,3,2,24,3,1,7,1,1,6,10,0,0,0,0,1,160,171,0.027,0.089,0.681,0.002,0.946,0.09,0.562,57,29,0.152,0.85,0.371,0.23,0.227,0.852,0.038,0.24,normal
5,tcp,private,S0,49388,56659,1,3,1,16,5,0,10,0,1,8,2,0,1,0,0,0,393,342,0.966,0.828,0.483,0.277,0.121,0.439,0.724,149,117,0.868,0.877,0.051,0.759,0.918,0.603,0.67,0.644,neptune
270,icmp,domain_u,S1,44871,34856,1,2,2,9,1,1,7,0,1,3,6,0,0,0,0,0,327,267,0.108,0.097,0.523,0.356,0.827,0.099,0.447,110,171,0.986,0.517,0.778,0.569,0.809,0.402,0.035,0.604,normal
407,icmp,ftp_data,REJ,54559,55392,1,1,2,17,5,1,6,0,0,1,9,2,2,0,0,1,199,166,0.059,0.121,0.011,0.497,0.865,0.112,0.64,44,109,0.507,0.962,0.544,0.778,0.521,0.082,0.346,0.101,normal
458,icmp,http,RSTR,9885,56836,0,0,2,22,0,1,3,1,0,11,4,2,0,0,0,0,241,23,0.043,0.01,0.932,0.963,0.642,0.186,0.656,15,246,0.831,0.98,0.34,0.167,0.612,0.866,0.451,0.879,normal
455,icmp,ftp_data,SF,31199,48469,0,2,0,25,2,0,8,1,1,14,2,0,0,0,0,1,412,465,0.148,0.706,0.38,0.205,0.332,0.823,0.794,214,171,0.867,0.194,0.382,0.109,0.42,0.598,0.501,0.004,satan
191,tcp,http,SF,46796,39601,1,1,1,20,5,0,8,0,1,18,6,1,1,0,0,1,301,213,0.388,0.135,0.299,0.592,0.276,0.81,0.457,97,160,0.184,0.616,0.416,0.128,0.413,0.326,0.915,0.059,buffer_overflow
6,tcp,http,REJ,30978,36067,1,2,1,15,0,1,0,0,0,10,3,2,0,0,0,0,30,430,0.132,0.037,0.734,0.043,0.782,0.112,0.221,87,130,0.416,0.788,0.896,0.999,0.88,0.082,0.16,0.212,normal
18,icmp,eco_i,S0,33489,24917,0,3,0,3,1,1,15,1,0,14,9,1,0,0,0,1,396,66,0.074,0.042,0.535,0.241,0.838,0.002,0.533,176,233,0.682,0.72,0.8,0.059,0.859,0.081,0.823,0.012,normal
317,icmp,ftp_data,REJ,24534,14690,1,3,2,22,3,1,10,0,0,13,0,0,1,0,0,0,116,66,0.09,0.486,0.376,0.853,0.968,0.764,0.351,117,178,0.116,0.147,0.128,0.964,0.402,0.951,0.823,0.591,satan
2,icmp,ftp_data,REJ,9540,34963,1,0,0,8,3,1,14,0,1,6,10,1,4,0,0,1,352,195,0.079,0.047,0.601,0.064,0.9,0.172,0.474,219,120,0.771,0.349,0.571,0.952,0.02,0.688,0.777,0.257,normal
121,tcp,http,SF,44521,32338,1,2,3,11,4,1,10,1,1,15,3,2,2,0,0,0,382,89,0.042,0.023,0.4,0.275,0.833,0.133,0.054,23,154,0.757,0.863,0.851,0.061,0.28,0.463,0.054,0.916,normal
184,udp,private,S0,4738,4495,1,3,1,10,5,1,14,1,1,3,2,1,4,0,0,1,491,345,0.849,0.852,0.004,0.692,0.003,0.18,0.804,212,210,0.428,0.213,0.029,0.085,0.068,0.853,0.284,0.337,neptune
276,udp,eco_i,S1,23604,5298,0,2,3,2,5,1,10,1,1,13,9,0,1,0,0,0,267,411,0.132,0.079,0.714,0.739,0.609,0.086,0.374,10,50,0.36,0.732,0.217,0.788,0.204,0.62,0.502,0.257,normal
268,icmp,private,S0,23665,20151,1,2,1,18,0,0,5,0,0,8,0,2,4,0,0,1,462,327,0.952,0.892,0.563,0.996,0.543,0.854,0.476,198,76,0.689,0.217,0.042,0.466,0.715,0.301,0.082,0.305,neptune
235,icmp,domain_u,REJ,10795,59509,0,3,3,2,5,1,14,1,0,8,7,0,1,0,0,1,313,349,0.038,0.063,0.771,0.255,0.696,0.055,0.388,26,27,0.447,0.267,0.45,0.716,0.79,0.839,0.947,0.616,normal
128,icmp,eco_i,S0,55321,2267,0,0,1,1,1,1,11,1,0,14,2,1,3,0,0,0,37,342,0.004,0.128,0.284,0.253,0.754,0.041,0.253,163,252,0.655,0.425,0.06,0.738,0.795,0.846,0.31,0.401,normal
129,icmp,ftp_data,RSTR,36179,39400,1,0,2,7,2,0,13,0,0,12,7,2,0,0,0,1,16,502,0.066,0.913,0.201,0.191,0.775,0.014,0.358,87,246,0.088,0.711,0.648,0.08,0.812,0.211,0.883,0.987,guess_passwd
483,udp,private,S0,52872,26099,0,3,2,18,2,0,15,1,0,11,4,1,3,0,0,0,475,334,0.917,0.933,0.992,0.105,0.368,0.572,0.245,128,198,0.688,0.059,0.181,0.158,0.547,0.078,0.854,0.879,neptune
65,icmp,eco_i,RSTR,58023,32210,1,2,0,22,0,1,1,0,0,0,7,2,1,0,0,0,324,13,0.383,0.365,0.577,0.489,0.459,0.699,0.451,203,30,0.463,0.072,0.289,0.247,0.712,0.065,0.709,0.997,satan
41,tcp,domain_u,RSTR,48791,57809,0,2,3,23,5,1,9,1,0,10,6,1,1,0,0,1,152,432,0.137,0.04,0.613,0.931,0.672,0.186,0.669,98,23,0.245,0.842,0.718,0.773,0.44,0.073,0.743,0.33,normal
252,tcp,private,S0,59672,52572,0,1,1,14,3,1,11,0,1,11,3,0,3,0,0,1,447,444,0.892,0.948,0.274,0.19,0.423,0.254,0.255,233,110,0.57,0.162,0.63,0.4,0.94,0.735,0.627,0.047,neptune
133,tcp,http,S1,28785,57291,0,1,2,5,5,1,1,1,0,12,3,0,2,0,0,0,291,33,0.149,0.143,0.512,0.155,0.874,0.122,0.149,59,146,0.053,0.522,0.354,0.671,0.646,0.151,0.922,0.666,normal
466,udp,ftp_data,S1,25718,35786,1,2,3,4,4,1,5,1,0,15,1,2,3,0,0,0,414,306,0.083,0.042,0.135,0.552,0.982,0.185,0.197,33,252,0.992,0.017,0.985,0.737,0.84,0.114,0.441,0.639,normal
491,udp,ftp_data,REJ,36618,19441,1,1,3,14,4,1,6,1,1,1,9,1,4,0,0,0,74,198,0.053,0.08,0.265,0.409,0.902,0.122,0.62,79,244,0.398,0.374,0.389,0.819,0.511,0.395,0.725,0.266,normal
378,icmp,domain_u,SF,55636,19771,1,1,1,4,3,1,11,1,1,2,4,2,2,0,0,1,449,123,0.003,0.115,0.031,0.047,0.9,0.054,0.715,168,185,0.746,0.259,0.571,0.983,0.663,0.965,0.454,0.192,normal
351,icmp,domain_u,REJ,59164,2587,0,1,0,19,3,1,10,0,1,5,1,2,3,0,0,1,43,454,0.119,0.02,0.492,0.155,0.758,0.024,0.62,166,230,0.507,0.243,0.08,0.303,0.671,0.599,0.225,0.605,normal
266,icmp,eco_i,REJ,46801,33906,0,2,1,22,5,1,2,0,0,1,0,0,3,0,0,1,124,487,0.901,0.863,0.414,0.818,0.167,0.896,0.613,12,188,0.242,0.167,0.887,0.274,0.222,0.815,0.129,0.815,satan
396,icmp,ftp_data,RSTR,9462,31824,1,3,1,0,5,1,6,1,0,7,1,1,2,0,0,0,264,397,0.068,0.089,0.976,0.497,0.704,0.143,0.133,10,193,0.91,0.84,0.072,0.485,0.655,0.086,0.551,0.912,normal
143,icmp,http,SF,3694,42704,1,1,0,19,0,1,11,1,0,5,6,1,0,0,0,1,494,177,0.113,0.05,0.91,0.97,0.845,0.11,0.296,231,216,0.395,0.251,0.799,0.855,0.854,0.132,0.898,0.192,normal
481,udp,ftp_data,REJ,27931,31810,1,0,1,25,4,0,8,1,0,7,3,0,1,0,0,1,225,452,0.549,0.512,0.082,0.56,0.505,0.788,0.915,16,52,0.307,0.311,0.632,0.039,0.726,0.904,0.195,0.501,guess_passwd
161,udp,private,S0,38788,26535,1,3,1,17,4,1,11,0,1,5,6,2,3,0,0,1,406,250,0.092,0.04,0.024,0.007,0.71,0.166,0.21,63,120,0.309,0.77,0.044,0.966,0.63,0.753,0.434,0.967,normal
117,tcp,private,S0,42158,16140,0,3,3,8,1,1,5,1,0,14,10,1,2,0,0,1,455,386,0.818,0.809,0.7,0.41,0.692,0.546,0.388,239,67,0.82,0.83,0.434,0.377,0.728,0.357,0.256,0.45,neptune
392,icmp,private,S0,42646,32520,1,0,3,11,2,0,4,0,1,13,4,0,3,0,0,1,491,491,0.955,0.901,0.431,0.094,0.963,0.925,0.743,241,101,0.415,0.239,0.314,0.319,0.862,0.478,0.331,0.758,neptune
153,udp,eco_i,S0,11842,35887,0,1,1,6,5,1,11,1,0,15,3,1,0,0,0,0,292,43,0.012,0.043,0.86,0.85,0.967,0.084,0.297,77,209,0.03,0.433,0.629,0.509,0.949,0.652,0.83,0.065,normal
475,tcp,private,S0,42196,28866,0,2,0,20,4,1,15,0,1,12,3,2,3,0,0,0,421,466,0.884,0.924,0.781,0.348,0.73,0.626,0.453,14,153,0.403,0.029,0.464,0.15,0.239,0.527,0.204,0.582,neptune
268,tcp,ftp_data,SF,50398,35316,0,1,3,11,5,1,4,1,0,2,6,1,2,0,0,0,241,205,0.045,0.008,0.558,0.712,0.727,0.123,0.303,48,93,0.937,0.499,0.099,0.878,0.095,0.711,0.17,0.448,normal
74,icmp,private,REJ,1603,26819,1,3,0,5,2,1,8,0,1,10,4,0,0,0,0,1,455,9,0.108,0.082,0.257,0.678,0.956,0.03,0.574,177,78,0.157,0.655,0.515,0.068,0.136,0.188,0.417,0.583,normal
373,udp,domain_u,S1,54039,53753,1,1,0,7,2,1,7,1,1,8,3,0,4,0,0,1,453,459,0.061,0.015,0.941,0.19,0.889,0.041,0.511,104,58,0.002,0.262,0.027,0.29,0.594,0.501,0.524,0.947,normal
124,udp,eco_i,S0,43967,52250,0,1,2,18,2,1,14,0,0,15,6,2,0,0,0,1,241,18,0.008,0.001,0.535,0.292,0.825,0.03,0.014,159,229,0.941,0.783,0.317,0.946,0.378,0.719,0.386,0.908,normal
9,icmp,ftp_data,S1,13957,43341,0,3,1,2,4,0,7,0,1,5,9,2,3,0,0,1,88,311,0.149,0.117,0.105,0.164,0.402,0.442,0.374,57,239,0.541,0.472,0.208,0.896,0.477,0.758,0.706,0.508,guess_passwd
449,udp,eco_i,S1,55433,51317,0,0,2,24,1,0,8,1,1,6,8,1,4,0,0,0,284,106,0.84,0.036,0.491,0.959,0.556,0.673,0.372,187,40,0.517,0.834,0.615,0.986,0.783,0.118,0.807,0.735,satan
381,tcp,smtp,S1,6465,51521,0,1,0,3,2,0,2,1,0,14,10,0,4,0,0,1,284,473,0.534,0.942,0.066,0.065,0.036,0.846,0.671,226,205,0.908,0.685,0.995,0.489,0.495,0.249,0.201,0.758,guess_passwd
36,tcp,smtp,RSTR,38652,34484,1,1,1,5,0,1,5,1,1,9,0,2,0,0,0,0,253,415,0.012,0.031,0.472,0.74,0.823,0.19,0.317,215,197,0.877,0.407,0.394,0.104,0.691,0.236,0.433,0.599,normal
338,icmp,private,S0,4642,34199,1,3,3,3,1,1,1,1,0,6,7,2,4,0,0,1,405,448,0.865,0.978,0.486,0.869,0.924,0.481,0.248,44,227,0.965,0.056,0.824,0.543,0.305,0.52,0.558,0.572,neptune
334,tcp,ftp_data,RSTR,33895,27612,1,1,3,17,0,1,2,0,1,6,10,0,0,0,0,1,84,349,0.048,0.008,0.414,0.498,0.698,0.013,0.792,59,208,0.276,0.614,0.82,0.609,0.384,0.871,0.384,0.607,normal
96,tcp,domain_u,RSTR,1992,40649,1,2,3,14,5,1,8,0,1,3,7,0,2,0,0,0,409,67,0.089,0.119,0.307,0.294,0.875,0.063,0.212,173,244,0.606,0.877,0.418,0.406,0.567,0.231,0.714,0.777,normal
332,tcp,private,S1,27230,13098,0,0,1,8,1,1,2,0,0,0,10,0,3,0,0,0,244,196,0.01,0.016,0.427,0.856,0.78,0.151,0.028,229,105,0.541,0.0,0.405,0.59,0.161,0.356,0.463,0.245,normal
95,udp,private,S0,21160,4169,1,0,3,8,3,1,2,1,1,6,5,1,1,0,0,1,484,338,0.842,0.838,0.307,0.523,0.326,0.486,0.885,23,238,0.558,0.522,0.081,0.484,0.95,0.605,0.393,0.186,neptune
450,tcp,private,S0,18857,51030,0,1,2,25,2,1,7,0,1,0,8,2,3,0,0,0,317,487,0.944,0.884,0.751,0.959,0.383,0.53,0.996,255,45,0.474,0.002,0.801,0.409,0.666,0.649,0.925,0.73,neptune
451,udp,http,S1,14594,53414,0,3,2,20,5,1,15,1,1,3,6,2,4,0,0,0,334,157,0.078,0.078,0.169,0.417,0.704,0.114,0.293,32,144,0.97,0.808,0.862,0.401,0.478,0.101,0.023,0.894,normal
167,udp,smtp,REJ,16450,23335,1,1,1,10,1,1,5,1,0,10,9,2,1,0,0,1,264,473,0.031,0.029,0.317,0.879,0.964,0.042,0.428,141,11,0.194,0.387,0.052,0.409,0.124,0.745,0.382,0.317,normal
1,icmp,http,SF,45308,16689,1,3,3,19,5,1,10,0,1,0,8,1,1,0,0,0,479,369,0.098,0.075,0.326,0.216,0.796,0.086,0.116,86,70,0.632,0.92,0.085,0.18,0.708,0.374,0.323,0.846,normal
396,icmp,smtp,SF,18018,10687,0,0,0,20,0,1,4,0,0,6,5,2,3,0,0,0,203,123,0.099,0.127,0.553,0.204,0.98,0.178,0.809,154,16,0.302,0.566,0.34,0.182,0.379,0.39,0.276,0.467,normal
457,icmp,private,S0,20377,58686,0,2,0,11,2,0,4,1,0,6,4,1,0,0,0,1,511,420,0.92,0.97,0.919,0.647,0.296,0.477,0.816,45,55,0.392,0.153,0.513,0.908,0.618,0.653,0.464,0.231,neptune
125,icmp,smtp,REJ,21310,25717,1,0,1,18,2,1,10,1,0,8,9,1,3,0,0,1,402,288,0.01,0.037,0.067,0.364,0.855,0.119,0.223,15,167,0.741,0.803,0.428,0.871,0.478,0.44,0.965,0.461,normal
86,udp,eco_i,SF,28391,31803,0,3,2,1,3,1,7,0,1,0,7,1,4,0,0,0,4,219,0.129,0.059,0.436,0.044,0.94,0.046,0.93,57,6,0.582,0.876,0.426,0.158,0.504,0.344,0.211,0.383,normal
442,tcp,private,S1,23967,46060,0,0,1,21,2,0,13,1,1,4,3,1,2,0,0,0,102,13,0.725,0.384,0.581,0.619,0.921,0.646,0.53,245,233,0.563,0.452,0.957,0.318,0.654,0.693,0.756,0.818,satan
178,tcp,private,RSTR,9175,38045,1,1,3,6,2,1,8,0,1,4,0,1,2,0,0,1,242,450,0.058,0.147,0.002,0.017,0.658,0.178,0.592,99,113,0.492,0.092,0.533,0.279,0.78,0.266,0.538,0.198,normal
150,udp,eco_i,REJ,43530,13250,0,1,2,22,4,1,8,0,0,0,2,1,0,0,0,0,208,470,0.058,0.045,0.333,0.928,0.686,0.162,0.63,210,179,0.559,0.856,0.871,0.314,0.967,0.039,0.992,0.189,normal
319,udp,smtp,SF,58559,30811,1,3,2,6,5,0,11,1,0,14,9,2,1,0,0,1,202,93,0.345,0.504,0.664,0.645,0.116,0.688,0.227,22,255,0.457,0.252,0.655,0.909,0.029,0.094,0.527,0.465,guess_passwd
33,tcp,domain_u,S1,34329,1767,1,2,3,14,1,0,9,1,1,18,3,2,1,0,0,1,474,376,0.082,0.342,0.366,0.148,0.088,0.729,0.445,44,164,0.329,0.628,0.316,0.928,0.025,0.574,0.922,0.81,buffer_overflow
383,icmp,smtp,S0,41461,42591,0,0,2,9,4,1,5,1,1,14,9,0,4,0,0,0,169,97,0.054,0.127,0.797,0.561,0.992,0.018,0.847,43,40,0.172,0.572,0.635,0.217,0.335,0.431,0.413,0.013,normal
481,tcp,eco_i,S1,33045,24939,1,2,3,2,5,1,13,1,1,5,8,2,3,0,0,0,1,279,0.124,0.746,0.418,0.589,0.45,0.551,0.319,124,32,0.971,0.145,0.942,0.38,0.48,0.675,0.184,0.202,satan
405,tcp,private,S0,5421,29878,1,3,2,22,0,1,2,0,0,15,10,1,4,0,0,1,470,425,0.915,0.914,0.611,0.685,0.514,0.776,0.48,188,37,0.779,0.243,0.454,0.418,0.703,0.862,0.731,0.798,neptune
138,tcp,ftp_data,SF,7403,36044,0,2,1,25,4,1,1,0,1,9,0,0,4,0,0,1,483,95,0.135,0.116,0.246,0.173,0.81,0.021,0.319,56,139,0.033,0.818,0.129,0.89,0.814,0.569,0.21,0.35,normal
307,udp,domain_u,REJ,12116,10111,1,0,2,5,0,1,4,1,1,1,1,1,4,0,0,1,51,489,0.085,0.116,0.235,0.717,0.998,0.07,0.413,111,19,0.438,0.498,0.082,0.232,0.327,0.967,0.656,0.606,normal
77,udp,smtp,RSTR,37203,10196,1,0,2,17,5,1,14,0,1,11,6,0,0,0,0,1,379,388,0.134,0.119,0.692,0.612,0.9,0.006,0.119,93,213,0.359,0.622,0.969,0.355,0.624,0.864,0.192,0.859,normal
80,icmp,http,S1,49423,38104,1,0,2,1,4,1,12,0,0,3,6,1,0,0,0,1,324,327,0.05,0.138,0.678,0.526,0.683,0.066,0.793,43,23,0.939,0.32,0.117,0.126,0.249,0.641,0.829,0.425,normal
329,udp,smtp,REJ,11687,186,1,2,2,4,2,1,5,0,1,7,2,1,0,0,0,1,346,201,0.101,0.05,0.04,0.866,0.998,0.152,0.334,2,8,0.488,0.545,0.617,0.324,0.647,0.118,0.548,0.006,normal
292,icmp,eco_i,SF,53312,13362,0,2,2,0,2,1,2,1,0,4,8,0,2,0,0,1,239,362,0.056,0.051,0.563,0.637,0.857,0.016,0.117,197,164,0.368,0.028,0.929,0.132,0.841,0.932,0.705,0.681,normal
474,tcp,private,S0,24871,26776,0,0,0,19,5,1,4,1,1,11,5,0,0,0,0,0,341,397,0.924,0.858,0.37,0.682,0.107,0.277,0.261,8,69,0.324,0.436,0.804,0.262,0.843,0.882,0.456,0.832,neptune
233,icmp,private,S0,6952,277,1,3,3,25,3,1,10,0,0,2,0,2,0,0,0,0,470,312,0.895,0.857,0.821,0.215,0.291,0.334,0.673,30,140,0.945,0.326,0.523,0.086,0.741,0.758,0.922,0.553,neptune
115,udp,ftp_data,SF,3968,13200,0,1,2,12,1,0,2,0,1,0,6,1,3,0,0,0,346,13,0.66,0.939,0.566,0.469,0.012,0.553,0.829,42,191,0.956,0.091,0.688,0.05,0.339,0.664,0.977,0.807,satan
106,tcp,private,SF,54778,14821,1,1,3,11,2,1,4,0,1,15,3,0,1,0,0,1,230,111,0.072,0.143,0.897,0.314,0.618,0.02,0.913,3,199,0.662,0.421,0.607,0.435,0.402,0.021,0.566,0.236,normal
250,icmp,http,RSTR,8576,44002,0,0,0,0,5,1,5,0,0,2,1,0,1,0,0,1,150,243,0.022,0.003,0.712,0.755,0.642,0.036,0.754,240,109,0.655,0.958,0.296,0.701,0.073,0.698,0.806,0.798,normal
326,udp,private,S0,96,51972,1,0,3,23,2,0,3,0,0,1,6,2,0,0,0,0,477,324,0.858,0.835,0.527,0.113,0.63,0.085,0.061,34,88,0.177,0.041,0.427,0.928,0.099,0.141,0.834,0.679,neptune
151,udp,private,SF,22054,48721,0,1,0,6,5,1,5,1,0,7,3,0,3,0,0,1,490,105,0.135,0.05,0.31,0.271,0.855,0.126,0.012,50,242,0.015,0.826,0.355,0.307,0.081,0.114,0.309,0.145,normal
6,tcp,http,RSTR,59032,52463,0,2,0,7,1,1,15,1,0,4,3,1,3,0,0,0,411,15,0.102,0.05,0.097,0.899,0.719,0.142,0.71,191,157,0.009,0.178,0.491,0.88,0.966,0.952,0.525,0.45,normal
184,udp,eco_i,S1,20757,48269,1,3,2,9,2,1,12,0,1,2,7,0,0,0,0,1,209,210,0.04,0.031,0.179,0.595,0.899,0.076,0.994,15,76,0.054,0.429,0.81,0.559,0.789,0.077,0.143,0.74,normal
241,udp,private,SF,31207,42668,1,2,2,1,0,0,12,0,1,1,7,1,4,0,0,0,52,409,0.95,0.824,0.781,0.023,0.796,0.906,0.543,243,245,0.539,0.649,0.039,0.349,0.408,0.175,0.143,0.699,satan
